main_id otype_txt
"SDSS J125847.13+664824.1" Sy1
"2MASX J09261381+0650563" Sy1
"2MASX J21514757-0809226" Sy1
"SDSS J094157.02+023626.9" Sy1
"[VV2006] J142836.9+494110" Sy1
"SDSS J124341.33+622509.9" Sy1
"6dFGS gJ230323.5-100236" Sy1
"SDSS J094740.95+081845.3" Sy1
"2MASX J22004274-0730565" Sy1
"2QZ J111848.9+011446" Sy1
"SDSS J125502.71+611658.7" Sy1
"2MASS J09352897+5311568" Sy1
"2QZ J104537.7+012033" Sy1
"[VV2006] J090724.9+575626" Sy1
"2MASS J13464006-0300125" Sy1
"[VV2006] J160425.2-001154" Sy1
"SDSS J212210.99+104200.1" Sy1
"[VV2006c] J091155.0+425326" Sy1
"LB 10203" Sy1
"SDSS J093749.85+585522.7" Sy1
"2QZ J134839.1-001512" Sy1
"SDSS J131241.57+494219.7" Sy1
"2MASS J11311194+1002312" Sy1
"2MASS J21232724+0014404" Sy1
"[VV2010c] J115739.6+593413" Sy1
"2MASS J11521584+0424565" Sy1
"SDSS J123018.41+100208.7" Sy1
"2MASS J09153635+0539068" Sy1
"2MASS J11022358+5744361" Sy1
"2MASS J13142650+0201157" Sy1
"2MASS J10232204+4951205" Sy1
"[VV2006] J145319.9+442023" Sy1
"2MASS J13171508+4846304" Sy1
"2QZ J100942.6+005405" Sy1
"2MASS J21305975+0044378" Sy1
"[VV2006] J141709.3+025028" Sy1
"2MASS J12341787+1025430" Sy1
"2MASS J11533323+0954082" Sy1
"2MASS J11333544+0939015" Sy1
"2MASS J15593611+5442037" Sy1
"[VV2006c] J154134.1+574608" Sy1
"2MASS J14025661+0501586" Sy1
"SDSS J084136.33+430330.4" Sy1
"PB  4215" Sy1
"2SLAQ J031022.10+004130.0" Sy1
"SDSS J085433.91+042222.6" Sy1
"SDSS J171055.09+282653.4" Sy1
"[VV2006c] J115927.8+652651" Sy1
"[VV2006] J160927.1+261202" Sy1
"2MASS J12403583-0029194" Sy1
"1RXS J205822.3-065010" Sy1
"2MASX J12154479+5926396" Sy1
"2MASS J08243303+3942459" Sy1
"2MASX J08394965+4847014" Sy1
"6dFGS gJ123051.1-014703" Sy1
"2SLAQ J231821.13+002936.6" Sy1
"[VV2006] J160548.3+485251" Sy1
"2MASX J14504186+5919368" Sy1
"2QZ J141656.7-005022" Sy1
"2MASS J10290551+0525554" Sy1
"SDSS J092631.20+450642.9" Sy1
"2MASS J10323781+5316240" Sy1
"SDSS J132447.09+530257.6" Sy1
"QSO J0953+2836" Sy1
"2SLAQ J021247.97-002256.7" Sy1
"[VV2006] J091243.2+012013" Sy1
"2MASS J13242833+5904237" Sy1
"2MASS J08051597+3345491" Sy1
"2MASX J15050731+4350050" Sy1
"2MASX J15425748+0306530" Sy1
"2MASS J14175555+4311558" Sy1
"SDSS J090354.72+350959.8" Sy1
"SDSS J022008.96-090410.0" Sy1
"[VV2006] J094410.3+603336" Sy1
"2MASS J23482611-0847569" Sy1
"2MASS J10275424+0631076" Sy1
"2MASX J17053493+3340113" Sy1
"1WGA J0849.9+5054" Sy1
"2MASX J21565830+1103429" Sy1
"SDSS J032515.58+003408.3" Sy1
"[VV2006] J125708.3+033318" Sy1
"SDSS J164625.68+351413.2" Sy1
"SDSS J090523.95+413107.3" Sy1
"SDSS J040635.40-044833.1" Sy1
"2MASS J17220601+5654518" Sy1
"SDSS J144303.80+035749.8" Sy1
"[VV2006] J084543.4+540004" Sy1
"2SLAQ J144341.85+002522.2" Sy1
"[VV2006] J080340.4+395920" Sy1
"2MASS J11211423+0325466" Sy1
"[VV2006] J143626.5+530821" Sy1
"CAIRNS J005446.15+004204.0" Sy1
"2XMMi J002947.8-002257" Sy1
"SDSS J104539.13+532426.8" Sy1
"1RXS J112746.6+632606" Sy1
"SDSS J211745.26+092704.6" Sy1
"[VV2006] J213111.0-062328" Sy1
"1RXS J075613.6+425616" Sy1
"SDSS J163737.38+341205.5" Sy1
"2MASX J09330269+3852280" Sy1
"SDSS J014105.88-100948.1" Sy1
"2SLAQ J102450.52-002102.4" Sy1
"[VV2006] J075724.8+260614" Sy1
"[VV2006c] J123339.6+052034" Sy1
"[VV2006] J143131.4+502102" Sy1
"USNO-A2.0 1500-05596891" Sy1
"SDSS J131106.75+650215.8" Sy1
"2MASS J10095464+4815140" Sy1
"[VV2006] J162458.4+423107" Sy1
"SDSS J101832.19+623959.7" Sy1
"[VV2006] J140527.4+462825" Sy1
"2MASS J09204803+0746448" Sy1
"SDSS J095104.78+024411.4" Sy1
"2E  4412" Sy1
"2MASS J07592237+3327092" Sy1
"2MASS J14580146+5440560" Sy1
"SDSS J225825.87-085950.0" Sy1
"2MASS J13375705+5656312" Sy1
"[VV2006c] J155738.0+421628" Sy1
"2SLAQ J145123.02-000625.9" Sy1
"SDSS J122050.38+580219.4" Sy1
"2SLAQ J000109.12-004121.6" Sy1
"2MASS J21053345+0028293" Sy1
"[VV2006] J084434.9+005517" Sy1
"2SLAQ J023211.82+000802.3" Sy1
"1RXS J234151.4-004337" Sy1
"2SLAQ J221451.26+000725.1" Sy1
"SDSS J030754.40-075211.0" Sy1
"PB   145" Sy1
"2MASS J16392773+3543435" Sy1
"2MASX J14371353+5458186" Sy1
"2MASS J14420503+5459046" Sy1
"1RXS J094649.4+590104" Sy1
"LEDA   44752" Sy1
"[VV2006] J134433.2+522854" Sy1
"[VV2006] J140152.7+605702" Sy1
"[VV2006] J114747.2+614915" Sy1
"2MASS J16290208+2638448" Sy1
"[VV2006] J150730.7+492726" Sy1
"2MASS J15053323+4641152" Sy1
"SDSS J162543.14+490059.0" Sy1
"SDSS J082700.24+374822.1" Sy1
"2MASS J00371100+0021279" Sy1
"SDSS J162455.23+371501.2" Sy1
"[VV2006] J152615.1+465639" Sy1
"SDSS J222445.45+121940.9" Sy1
"SDSS J003753.72-093331.8" Sy1
"[VV2006c] J111610.7+620139" Sy1
"2MASS J16295906+0001116" Sy1
"2MASS J16253374+3710427" Sy1
"SDSS J150734.51+403627.9" Sy1
"2MASS J13424926+4827234" Sy1
"2MASS J10484168+5131186" Sy1
"2MASS J08013506+2702146" Sy1
"SDSS J143407.19+452732.2" Sy1
"[VV2006] J160635.4+405623" Sy1
"2QZ J121845.5-012547" Sy1
"SDSS J132731.98+654848.3" Sy1
"SDSS J001457.47-094511.0" Sy1
"2MASX J14564386+5037566" Sy1
"[VV2006] J230452.3-094413" Sy1
"2MASX J20552225+0221162" Sy1
"SDSS J125206.62+490638.4" Sy1
"2MASS J07564917+2426130" Sy1
"SDSS J093152.13+073104.7" Sy1
"2MASS J09481380+4013263" Sy1
"SDSS J073256.94+320136.3" Sy1
"2MASS J00405217+0000573" Sy1
"1RXS J161228.0+010202" Sy1
"2QZ J144931.8+014324" Sy1
"SDSS J135848.54+430435.6" Sy1
"2MASS J08355346+0553171" Sy1
"A2 117" Sy1
"2MASS J15134337+4615470" Sy1
"2MASS J13392899+5227231" Sy1
"[VV2006] J161348.3+522541" Sy1
"2MASS J13444336+5912025" Sy1
"2MASS J17154094+5606548" Sy1
"[VV2006] J121449.7+110319" Sy1
"SDSS J153140.51+590010.3" Sy1
"[VV2006] J154551.5+034447" Sy1
"2QZ J115755.4+001703" Sy1
"2SLAQ J025501.18+001745.4" Sy1
"SDSS J155844.70+384403.5" Sy1
"[VV2006] J222732.9+010911" Sy1
"LEDA 2167351" Sy1
"2QZ J101317.2-011057" Sy1
"2MASS J11073567+0607584" Sy1
"1WGA J2353.1-0955" Sy1
"2MASS J13453776+6331303" Sy1
"SDSS J120652.44+515918.7" Sy1
"2QZ J125847.9+013603" Sy1
"2MASS J22572348+1253068" Sy1
"CAIRNS J123657.00+265650.0" Sy1
"1WGA J0933.1+6119" Sy1
"[VV2006] J100625.7+581053" Sy1
"2MASX J09082176+5221030" Sy1
"[VV2006] J090050.9+060901" Sy1
"SDSS J103424.20+642720.7" Sy1
"SDSS J100131.16+593939.3" Sy1
"2MASS J01194672+1356499" Sy1
"2MASS J16531308+3321255" Sy1
"2MASS J15173229+2239228" Sy1
"[VV2006] J094202.7+080429" Sy1
"2MASS J08183573+2850223" Sy1
"SDSS J074035.87+402234.7" Sy1
"SDSS J144309.77+353508.2" Sy1
"[VV2006] J120517.9+574707" Sy1
"SDSS J083725.84+352647.4" Sy1
"SDSS J101900.50+012445.6" Sy1
"87GB 085949.9+045453" Sy1
"2MASS J10204969+0604467" Sy1
"[VV2006] J133454.1+593016" Sy1
"SDSS J160758.80+451639.3" Sy1
"[VV2006] J124451.0+041126" Sy1
"[VV2006] J145004.8+433650" Sy1
"2MASS J15325296+3843305" Sy1
"1RXS J004742.3-004249" Sy1
"2MASX J01401907-0921106" Sy1
"2MASX J00380348+1450577" Sy1
"2MASS J12254197+2055033" Sy1
"SDSS J140322.11+022232.9" Sy1
"2QZ J144013.8-015709" Sy1
"SDSS J213847.84-064647.9" Sy1
"QSO B1222+546" Sy1
"2MASX J13313806+0131516" Sy1
"SDSS J155722.58+445854.4" Sy1
"2MASS J15113299+5946074" Sy1
"SDSS J035935.68-064218.7" Sy1
"2MASS J09340989+4239444" Sy1
"2MASS J16541917+3609028" Sy1
"87GB 164240.2+262427" Sy1
"2MASS J15344150+4620431" Sy1
"2MASX J23121687-1014100" Sy1
"SDSS J123918.10+103400.8" Sy1
"2MASS J14432837+5429331" Sy1
"[VV2006] J233517.7+010308" Sy1
"2MASX J16441684+4231585" Sy1
"2MASS J16084409+3407546" Sy1
"2MASS J15222446-0108388" Sy1
"SDSS J023122.59-093841.5" Sy1
"GAMA 544256" Sy1
"2MASS J03142746-0111523" Sy1
"[VV2006] J215612.7-081630" Sy1
"[VV2006] J084229.0+060840" Sy1
"[VV2006] J160524.8+433656" Sy1
"6dFGS gJ011346.4-094949" Sy1
"SDSS J102517.88+561041.2" Sy1
"[VV2003c] J152342.5+033147" Sy1
"SDSS J084516.16+421129.9" Sy1
"2MASS J14274829+0502220" Sy1
"2MASS J08494073+3746182" Sy1
"2MASS J07540787+2317048" Sy1
"[VV2006c] J075659.5+240845" Sy1
"LEDA 3096016" Sy1
"SDSS J233942.54+142305.3" Sy1
"2MASS J23460134-1015485" Sy1
"SDSS J151302.62+542227.9" Sy1
"SDSS J130542.10+622405.8" Sy1
"2MASS J01221456+1505512" Sy1
"2MASX J16293006+4207031" Sy1
"SDSS J125742.46+624220.8" Sy1
"2QZ J131459.7+003103" Sy1
"LEDA  138179" Sy1
"1RXS J130208.9+642204" Sy1
"2MASS J10595657+5509399" Sy1
"2QZ J134152.2-013056" Sy1
"2XMM J010712.0+140844" Sy1
"SDSS J095403.40+420910.6" Sy1
"2MASS J16373453+3054037" Sy1
"[VV2006] J094838.4+411237" Sy1
"2SLAQ J234229.45-004731.4" Sy1
"2SLAQ J010546.50+000704.9" Sy1
"2MASS J11033299+0834489" Sy1
"[VV2003c] J023038.9-000114" Sy1
"SDSS J093258.36+383101.0" Sy1
"2MASS J10270855+5101409" Sy1
"[VV2006] J092448.4+055626" Sy1
"1RXS J135444.8+024122" Sy1
"2MASS J21305549+1100204" Sy1
"2MASS J09052515+0549258" Sy1
"2QZ J111756.8-000221" Sy1
"2MASS J17372114+5503218" Sy1
"GALEX 2684965656594485874" Sy1
"SDSS J155433.22+453646.4" Sy1
"2dFGRS TGN357Z044" Sy1
"2MASS J15251731+5746223" Sy1
"[VV2006] J151535.4+584940" Sy1
"2dFGRS TGN448Z142" Sy1
"2SLAQ J013509.51+000251.9" Sy1
"2MASX J01424883+1421256" Sy1
"2SLAQ J013842.05+004020.0" Sy1
"1RXS J164444.9+423325" Sy1
"2MASS J10181400+0546256" Sy1
"SDSS J091846.51+390836.0" Sy1
"SDSS J140708.20+624527.0" Sy1
"USNO-A2.0 1350-07369921" Sy1
"2MASS J12233111+6322345" Sy1
"2QZ J132832.5-010317" Sy1
"2MASX J14052768+5055464" Sy1
"2MASX J12473284+5559367" Sy1
"2MASS J12174046+6546505" Sy1
"SDSS J215719.98+112132.3" Sy1
"2MASSI J1136559+343236" Sy1
"SBSS 1330+519" Sy1
"[VV2006] J165537.8+624738" Sy1
"2MASX J10171828+2914341" Sy1
"SDSS J100706.25+084228.4" Sy1
"SDSS J015313.07-091418.7" Sy1
"6dFGS gJ025105.3-070230" Sy1
"SDSS J074105.36+400456.9" Sy1
"SDSS J003846.90+150708.1" Sy1
"[VV2006] J173404.9+542355" Sy1
"LBQS 1433-0016" Sy1
"2MASS J10225661+5407179" Sy1
"2MASS J12260995+5127531" Sy1
"SDSS J115723.17+045201.0" Sy1
"SDSS J210624.37+111220.1" Sy1
"2SLAQ J014951.65+002536.5" Sy1
"SDSS J135622.94+574150.9" Sy1
"SDSS J095323.44+614940.5" Sy1
"LEDA 3096453" Sy1
"SDSS J095224.17+485214.7" Sy1
"[VV2006] J092813.6+421430" Sy1
"2MASS J12062903+5030011" Sy1
"SDSS J092435.16+472231.3" Sy1
"2MASS J08090422+3048370" Sy1
"2MASS J16081598+4531563" Sy1
"SDSS J114203.66+054850.4" Sy1
"SDSS J144403.15+504946.3" Sy1
"SDSS J224551.72+125800.3" Sy1
"2MASS J12011375-0242412" Sy1
"2QZ J103222.5-000346" Sy1
"PB  5234" Sy1
"[VV2006] J094229.9+614652" Sy1
"2MASS J13423827+5415069" Sy1
"2MASX J08200782+3728397" Sy1
"SDSS J091021.64+513932.8" Sy1
"2MASS J07341390+3217229" Sy1
"2dFGRS TGN394Z006" Sy1
"[VV2006] J112952.8-013128" Sy1
"[VV2006] J144713.7+481512" Sy1
"GAMA 583923" Sy1
"2dFGRS TGN198Z132" Sy1
"2MASS J10274584+0515587" Sy1
"2MASS J17111798+3152267" Sy1
"[VV2006] J121915.0+642712" Sy1
"2QZ J144036.0+002638" Sy1
"LEDA 2356903" Sy1
"2MASX J12115749+0558011" Sy1
"[VV2006c] J093432.4+541244" Sy1
"[VV2006] J081030.1+322505" Sy1
"2MASSI J0904232+400704" Sy1
"SDSS J133655.13+631208.0" Sy1
"[VV2000] J084310.8+395345" Sy1
"2MASS J11332090+0432553" Sy1
"2QZ J134713.1-024234" Sy1
"2MASS J09083067+4943378" Sy1
"[VV2006] J110720.0+042254" Sy1
"2MASX J22023386-0732253" Sy1
"SDSS J121836.97+091323.5" Sy1
"2MASS J15120085+5857172" Sy1
"[VV2003c] J145751.9+000011" Sy1
"2dFGRS TGN211Z150" Sy1
"2MASX J10324421+3913227" Sy1
"2XMM J015258.6+010507" Sy1
"[VV2006] J092234.5+594304" Sy1
"2MASS J21071473-0732255" Sy1
"[VV2006] J145128.5+490943" Sy1
"[VV2006] J094919.7+050923" Sy1
"SDSS J143517.51+531508.7" Sy1
"SDSS J150416.95+420650.4" Sy1
"[VV2006] J125600.4+682041" Sy1
"2SLAQ J000208.83-001742.6" Sy1
"PB  8261" Sy1
"[VV2006] J211147.4+000050" Sy1
"2SLAQ J084646.21-003033.1" Sy1
"6dFGS gJ013416.9-425826" Sy1
"SDSS J144920.25+553429.4" Sy1
"SDSS J143040.83+410918.6" Sy1
"SDSS J025400.45-000201.9" Sy1
"[VV2006] J075116.0+213750" Sy1
"CAIRNS J014559.45+003524.7" Sy1
"2QZ J103031.4-001903" Sy1
"2MASS J00163045-0938534" Sy1
"2MASS J12510715+5542133" Sy1
"2MASS J11553356+5458037" Sy1
"SDSS J115338.52+643750.8" Sy1
"SDSS J104504.83+043401.3" Sy1
"[VV2006] J124912.4+034631" Sy1
"SDSS J121914.09+632256.9" Sy1
"[VV2006] J013912.8+152005" Sy1
"SDSS J135126.64+670403.4" Sy1
"SDSS J100104.90+633028.3" Sy1
"FIRST J111005.0+365336" Sy1
"2MASS J08242222+0725507" Sy1
"SDSS J154501.86+025249.1" Sy1
"2MASS J08183657+3643348" Sy1
"2MASS J15244710+5207592" Sy1
"2MASS J07395314+3102210" Sy1
"SDSS J150518.48+022653.4" Sy1
"[VV2006] J123354.0+490535" Sy1
"2MASS J15002349+4657245" Sy1
"2QZ J113607.5-012314" Sy1
"SDSS J153006.30+010626.0" Sy1
"2MASX J17182901+5734223" Sy1
"[VV2003c] J012802.0+135550" Sy1
"SDSS J122950.61+024652.6" Sy1
"SDSS J091536.77+062540.6" Sy1
"SDSS J115905.80+024802.6" Sy1
"[VV2006] J095002.3+054309" Sy1
"SDSS J103352.21+521139.2" Sy1
"2MASS J08555549+4344165" Sy1
"2MASS J13575647+6559029" Sy1
"2MASS J15563793+5403080" Sy1
"[VV2006] J075440.1+254449" Sy1
"2MASS J23483062+1348405" Sy1
"2MASS J11585255+5631524" Sy1
"2MASS J11341778+5624498" Sy1
"SDSS J231442.83-103055.7" Sy1
"2MASS J07501233+2253340" Sy1
"[VV2006c] J140027.0+571855" Sy1
"SDSS J085336.88+515118.0" Sy1
"2MASS J13000420+6311178" Sy1
"2MASS J00252734+1602271" Sy1
"2MASS J11535581+5435283" Sy1
"[VV2006] J003502.4-105123" Sy1
"2SLAQ J204910.96+001557.2" Sy1
"[VV2006] J093013.5+012132" Sy1
"1WGA J0233.2-0816" Sy1
"3XMM J021113.9-085255" Sy1
"[VV2006] J114424.3+675210" Sy1
"[VV2006] J142355.5+492811" Sy1
"[VV2006c] J161645.0+382853" Sy1
"2MASS J11382454+3653278" Sy1
"2MASS J13534363-0118011" Sy1
"2MASS J11493687+5315169" Sy1
"[VV2006] J130244.1+624958" Sy1
"SDSS J145000.93+025423.8" Sy1
"2E 1251.0-0031" Sy1
"2MASX J09522200+6324388" Sy1
"SDSS J091605.72+440344.7" Sy1
"2MASX J10214888+0307321" Sy1
"2MASS J15343238+3702538" Sy1
"2MASX J15545113+4619173" Sy1
"2QZ J112603.6+003307" Sy1
"2QZ J143725.8-022320" Sy1
"[VV2006] J080535.2+302201" Sy1
"SDSS J010950.84+152730.8" Sy1
"[VV2006] J111846.0+102658" Sy1
"2MASS J12522731+0323536" Sy1
"SDSS J085907.57+044434.3" Sy1
"SDSS J121049.30-022056.0" Sy1
"2MASS J15391116+0026008" Sy1
"2MASS J15011682+5331022" Sy1
"2MASS J09525715+0509105" Sy1
"2MASS J09583398+5602240" Sy1
"6dFGS gJ034134.1-054715" Sy1
"2MASS J08331743+5124230" Sy1
"2SLAQ J020431.63+002400.5" Sy1
"2MASS J01282417+0019238" Sy1
"2MASS J10125019+0309224" Sy1
"[VV2006] J090244.2+470650" Sy1
"2MASS J11024321+3851525" Sy1
"2MASX J16152767+4031539" Sy1
"6dFGS gJ154856.8-045934" Sy1
"Mrk  507" Sy1
"RX J0955.9+5348" Sy1
"[VV2006] J162348.9+392503" Sy1
"LBQS 1244+0238" Sy1
"Mrk  504" Sy1
"Ton  182" Sy1
"2MASX J14510879+2709272" Sy1
"2MASS J07134027+3820398" Sy1
"54P  31" Sy1
"Mrk  684" Sy1
"2MASX J03260674+0114297" Sy1
"SDSS J090927.69+393229.9" Sy1
"SDSS J102208.52+084156.1" Sy1
"SDSS J082035.40+444532.6" Sy1
"2dFGRS TGN392Z009" Sy1
"[VV2010c] J120805.9+542259" Sy1
"2MASS J12550119+4956527" Sy1
"2MASX J16332357+4718588" Sy1
"2MASS J12311522+5907070" Sy1
"2MASS J07485808+2153575" Sy1
"2QZ J110312.8+000011" Sy1
"2MASS J18181039+5343460" Sy1
"2MASS J19091092+6652212" Sy1
"[VV2006] J154830.9+563011" Sy1
"1RXS J171941.7+581126" Sy1
"2MASX J14514327+5241206" Sy1
"SDSS J025735.33-001631.3" Sy1
"3XLSS J234023.1-532857" Sy1
"SDSS J142103.53+515819.4" Sy1
"2MASX J01352169-0044017" Sy1
"2MASX J16383091-2055246" SyG
"2MASS J08243155+3120199" Sy1
"[VV2006c] J113110.7+043856" Sy1
"2MASS J01173065-3826297" Sy1
"2MASX J14143453+2934279" Sy1
"6dFGS gJ214406.1-394901" Sy1
"PB  6109" Sy1
"[VV2006] J144508.6+493119" Sy1
"2MASX J07494089+3755087" Sy1
"2MASS J13041930+0605188" Sy1
"2MASX J08243331+3800131" Sy1
"SDSS J080252.90+314226.1" Sy1
"[VV2006] J075341.5+283656" Sy1
"SDSS J075616.70+252410.9" Sy1
"SDSS J074615.57+302400.4" Sy1
"3XMM J163408.6+472806" Sy1
"2SLAQ J221917.01-000757.5" Sy1
"2MASS J13525972-4413262" Sy1
"2MASX J13122858-2517005" Sy1
"HE 0348-5353" Sy1
"2MASS J20545729-2318247" Sy1
"2QZ J135618.4-011514" Sy1
"[VV2010c] J100108.7+051313" Sy1
"2MASX J13324862+4424527" Sy1
"SDSS J150229.87+574720.9" Sy1
"2MASX J12234282+5814459" Sy1
"2SLAQ J002212.99-004832.5" Sy1
"2MASS J14503265+3755184" Sy1
"LBQS 1313-0138" Sy1
"2XMM J132307.7+655446" Sy1
"[VV2006] J132654.8+033456" Sy1
"2MASS J13321353+0544539" Sy1
"2MASS J13374715+4314041" Sy1
"[VV2006] J090032.3+491149" Sy1
"[VV2006] J091624.1+440916" Sy1
"SDSS J094715.60+583802.1" Sy1
"[VV2006] J095716.8+422752" Sy1
"[GH2004] 18" Sy1
"2MASS J10571615+0459078" Sy1
"SDSS J081823.29+304637.9" Sy1
"2SLAQ J024225.86-004142.6" Sy1
"2MASS J11281428+0535518" Sy1
"QSO B0238-0058" Sy1
"SDSS J092547.32+050231.6" Sy1
"2MASX J15300180-0204147" Sy1
"2MASX J12260418+2506378" Sy1
"2MASX J09532692+3810455" Sy1
"[VV2006c] J080624.8+450701" Sy1
"2MASX J10432999+5121293" Sy1
"2MASS J21354212+0033070" Sy1
"2MASS J11374327+4945394" Sy1
"SDSS J093337.41+385847.2" Sy1
"2MASS J14482199+3853499" Sy1
"SDSS J091143.60+380240.7" Sy1
"[VV2010c] J094440.5+443556" Sy1
"2MASX J11054048+0353094" Sy1
"2MASS J09514484+5438284" Sy1
"[VV2010c] J092019.5+463608" Sy1
"2MASS J11174916+0443148" Sy1
"SDSS J111013.20+053338.8" Sy1
"2MASX J22555021+1250548" Sy1
"LAMOST J083910.33+403416.6" Sy1
"2MASS J22471824+1242584" Sy1
"SDSS J084341.36+350619.7" Sy1
"2MASS J08510298+5124425" Sy1
"FBQS J1102+2239" Sy1
"2MASX J05335371+7041550" Sy1
"US 2152" Sy1
"2SLAQ J230723.23+001708.2" Sy1
"2SLAQ J000154.27+000732.4" Sy1
"2MASS J00323821-0100352" Sy1
"2SLAQ J031542.64+001228.7" Sy1
"2QZ J130916.6-001550" Sy1
"[VV2003c] J162824.5+452810" Sy1
"2MASS J20582990-4236343" Sy1
"2SLAQ J013940.99-010944.4" Sy1
"2MASX J22573900-3656063" Sy1
"2MASS J08142267+2934193" Sy1
"SBSG 0959+580" Sy1
"2MASS J11420846+5315260" Sy1
"2QZ J122102.9-000734" Sy1
"2QZ J131108.4+003151" Sy1
"2MASX J13113637+5808016" Sy1
"2MASX J13473818+4743023" Sy1
"2MASS J14091434+5656256" Sy1
"2MASS J14203371+5739011" Sy1
"SDSS J152628.19-003809.5" Sy1
"2MASS J15412811+4322494" Sy1
"2MASS J15390804+3333271" Sy1
"2MASS J16090115+3123244" Sy1
"2MASX J16214852+4048423" Sy1
"2MASS J16313456+3245310" Sy1
"2MASS J16464912+3825047" Sy1
"2MASS J16521186+3336183" Sy1
"2MASS J17193058+2934127" Sy1
"2MASS J23262487+1342062" Sy1
"2MASS J03412445-4453008" Sy1
"2MASS J03430830+1858262" Sy1
"2MASX J08003755+4612574" Sy1
"2MASS J09065448+3914553" Sy1
"2MASX J11193404+5335181" Sy1
"SDSS J125635.89+500852.4" Sy1
"2MASS J13334547+4141277" Sy1
"2MASS J15061169+5450050" Sy1
"FRL  303" Sy1
"2MAXI J2300+250" Sy1
"[VV2010c] J124110.2+104143" Sy1
"2MASSI J1638174+382249" Sy1
"1RXS J103012.6+652821" Sy1
"SDSS J075734.79+412931.4" Sy1
"1RXS J074943.2+365236" Sy1
"2MASS J07533102+3520449" Sy1
"SDSS J082319.22+482516.4" Sy1
"2MASS J08051410+2856073" Sy1
"SDSS J080513.09+291004.1" Sy1
"2MASS J08335281+3943335" Sy1
"LEDA 3095833" Sy1
"2MASS J08525912+4122029" Sy1
"2MASS J15462361+4751224" Sy1
"SDSS J085405.30+561429.0" Sy1
"2E  2134" Sy1
"2MASS J10200046+6239444" Sy1
"2MASS J10360850+6002302" Sy1
"2MASX J10392226+5057137" Sy1
"2MASX J21531910-1514111" Sy1
"[VV2010c] J094258.6+083809" Sy1
"[ZEH2003] RX J1117.0+4212  2" Sy1
"2MASS J11521410+1521358" Sy1
"2MASS J11574174+0412506" Sy1
"Mrk  110" Sy1
"Mrk  142" Sy1
"2RE J1337+244" Sy1
"2MASX J02013251+0023530" Sy1
"SDSS J081607.96+385239.9" Sy1
"Mrk  648" Sy1
"2E  2810" Sy1
"SDSS J121759.97+393623.3" Sy1
"2MASS J12450493+5044462" Sy1
"2MASS J08344696+3716562" Sy1
"2dFGRS TGN336Z208" Sy1
"2MASS J22211558-0040306" Sy1
"CTS   13" Sy1
"2MASS J14120434-0233264" Sy1
"2dFGRS TGN345Z119" Sy1
"SDSS J144848.66+372935.7" Sy1
"2MASX J16184483+2539074" Sy1
"2MASS J08190602+2928136" Sy1
"2MASX J08405819+3832599" Sy1
"2MASX J11404221-1740096" Sy1
"2MASX J21352950-6230070" Sy1
"2MASX J10155660-2002268" SyG
"6dFGS gJ043944.9-454043" SyG
"2E  4755" Sy1
"2MASX J11041431+5826014" Sy1
"CXO J015652.3-001221" Sy1
"SDSS J234216.73+000224.2" Sy1
"[VV2003c] J010009.3+010115" Sy1
"[VV2003c] J024933.0+000111" Sy1
"2MASS J00001172+0523175" Sy1
"2MASS J22493955+1100290" Sy1
"2MASS J01400519+1129295" Sy1
"2MASX J00424187+1509265" Sy1
"2MASX J00480998+1514553" Sy1
"2MASS J22520936+2642413" Sy1
"2MASS J00200723+3244106" Sy1
"2MASS J09452922+1915486" Sy1
"SDSS J101703.48-005508.5" Sy1
"SDSS J102235.14+022930.4" Sy1
"SDSS J104755.92+073951.2" Sy1
"2MASS J15022527+4902208" Sy1
"2MASX J17450463+4802401" Sy1
"QSO B1031+583" Sy1
"[VV2006] J140028.9+463713" Sy1
"2MASX J18324966+5340219" Sy1
"[VV2003c] J135542.8+644045" Sy1
"2MASS J12284479+5017513" Sy1
"1RXS J161527.6+523722" Sy1
"2MASX J12080030+4641072" Sy1
"2MASS J09002225+5031383" Sy1
"2MASS J08322741+5035056" Sy1
"2MASS J03390167-0551399" Sy1
"2MASS J09042731+3743574" Sy1
"2MASS J10062794+6030437" Sy1
"2MASS J10583017+6016004" Sy1
"2MASS J13372427+6005414" Sy1
"[VV2006] J120855.9+533203" Sy1
"[VV2006] J134459.3+421258" Sy1
"[VV2006] J154325.7+572937" Sy1
"2MASX J16524006+4416381" Sy1
"2E  3396" Sy1
"SDSS J033854.25+005339.6" Sy1
"[VV2006] J102049.4+534539" Sy1
"2MASS J15284024+3835258" Sy1
"SDSS J154639.94+442929.9" Sy1
"2MASS J14021965+5210591" Sy1
"SDSS J142445.51+563636.1" Sy1
"2MASX J13473073+6037427" Sy1
"SDSS J123349.91+634957.1" Sy1
"[VV2006] J101734.8+473149" Sy1
"SDSS J102906.68+555625.2" Sy1
"2MASX J05002077+0916555" Sy1
"2MASS J09565014+5152122" Sy1
"2MASX J09364317+5052495" Sy1
"2MASX J22545221+0046316" Sy1
"2MASX J10321013+0652053" Sy1
"[VV2006c] J112002.6+572005" Sy1
"ICRF J200755.1-443444" SyG
"2MASX J13102800-1322108" Sy1
MCG+03-60-031 SyG
"[VV2006c] J120322.4+621505" Sy1
"2MASX J09061167+5109292" Sy1
"2MASS J17055502+6444176" Sy1
"2MASS J15430626+4729193" Sy1
"2MASS J15394719+4900369" Sy1
"LEDA 3095712" Sy1
"2MASS J07402020+3118411" Sy1
